"relative_path","bytes","last_write_time"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__07_third_batch_cropm40_64style_20260521__external_64style_report.json","3242","2026-05-21T18:33:57"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__07_third_batch_cropm40_64style_20260521__old_oof_candidate_summary.csv","3422","2026-05-21T18:34:36"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__07_third_batch_cropm40_64style_20260521__third_batch_external_metrics_by_subtype.csv","323","2026-05-21T18:34:38"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__08_third_batch_bgnorm085_whole_plus_crop_64style_20260521__external_64style_report.json","3221","2026-05-21T19:11:32"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__08_third_batch_bgnorm085_whole_plus_crop_64style_20260521__old_oof_candidate_summary.csv","3441","2026-05-21T19:12:11"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__08_third_batch_bgnorm085_whole_plus_crop_64style_20260521__third_batch_external_metrics_by_subtype.csv","293","2026-05-21T19:12:15"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__11_third_batch_flip_lr_whole_plus_crop_64style_20260521__external_64style_report.json","3188","2026-05-21T20:13:20"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__11_third_batch_flip_lr_whole_plus_crop_64style_20260521__old_oof_candidate_summary.csv","3482","2026-05-21T20:13:59"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__11_third_batch_flip_lr_whole_plus_crop_64style_20260521__third_batch_external_metrics_by_subtype.csv","325","2026-05-21T20:14:03"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__12_third_batch_tta_avg_orig_flip_lr_whole_plus_crop_64style_20260521__external_64style_report.json","3214","2026-05-21T20:14:08"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__12_third_batch_tta_avg_orig_flip_lr_whole_plus_crop_64style_20260521__old_oof_candidate_summary.csv","3467","2026-05-21T20:14:48"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__12_third_batch_tta_avg_orig_flip_lr_whole_plus_crop_64style_20260521__third_batch_external_metrics_by_subtype.csv","294","2026-05-21T20:14:52"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__13_third_batch_wpc_plus_image_stats_64style_20260521__external_64style_report.json","3129","2026-05-21T20:38:22"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__13_third_batch_wpc_plus_image_stats_64style_20260521__old_oof_candidate_summary.csv","3416","2026-05-21T20:39:02"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__13_third_batch_wpc_plus_image_stats_64style_20260521__third_batch_external_metrics_by_subtype.csv","325","2026-05-21T20:39:06"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__15_third_batch_wpc_coral_probe_20260521__coral_probe_report.json","4267","2026-05-21T20:42:27"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__15_third_batch_wpc_coral_probe_20260521__coral_probe_summary.csv","1602","2026-05-21T20:42:27"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__20_external_thymoma_carcinoma_64style_wpc_20260522__external_folder_64style_report.json","2532","2026-05-23T22:20:52"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__20_external_thymoma_carcinoma_64style_wpc_20260522__external_folder_metrics_by_subtype.csv","509","2026-05-22T19:34:09"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__20_external_thymoma_carcinoma_64style_wpc_20260522__old_oof_candidate_summary.csv","3034","2026-05-22T19:34:42"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__24_external_thymoma_carcinoma_fixed_variant_summary_20260522.csv","1394","2026-05-22T21:41:41"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__24_external_thymoma_carcinoma_subtype_metrics_all_variants_20260522.csv","2274","2026-05-22T21:41:41"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__25_external_thymoma_carcinoma_coral_wpc_20260522__coral_probe_summary.csv","2177","2026-05-22T21:42:26"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__25_external_thymoma_carcinoma_coral_wpc_20260522__coral_wpc_rf_d5_metrics_by_subtype.csv","467","2026-05-22T21:42:25"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__27_external_thymoma_carcinoma_generalization_attempts_summary_20260522.csv","1324","2026-05-22T21:41:40"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__28_external_thymoma_carcinoma_unsup_domain_sweep_wpc_20260522__best_unsup_domain_metrics_by_subtype.csv","294","2026-05-22T22:10:44"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__28_external_thymoma_carcinoma_unsup_domain_sweep_wpc_20260522__unsup_domain_sweep_report.json","1339","2026-05-22T22:09:02"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__28_external_thymoma_carcinoma_unsup_domain_sweep_wpc_20260522__unsup_domain_sweep_summary.csv","93316","2026-05-22T22:09:00"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__31_external_thymoma_carcinoma_diag_svc_focus_fast_wpc_20260522__best_external_metrics_by_subtype.csv","278","2026-05-22T22:45:30"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__31_external_thymoma_carcinoma_diag_svc_focus_fast_wpc_20260522__diag_svc_focus_fast_report.json","1209","2026-05-22T22:45:02"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__31_external_thymoma_carcinoma_diag_svc_focus_fast_wpc_20260522__diag_svc_focus_fast_summary.csv","81118","2026-05-22T22:45:01"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__33_external_thymoma_carcinoma_biomedclip_unsup_sweep_20260522__best_unsup_domain_metrics_by_subtype.csv","294","2026-05-22T23:02:25"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__33_external_thymoma_carcinoma_biomedclip_unsup_sweep_20260522__unsup_domain_sweep_report.json","1333","2026-05-22T23:01:54"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__33_external_thymoma_carcinoma_biomedclip_unsup_sweep_20260522__unsup_domain_sweep_summary.csv","93062","2026-05-22T23:01:53"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__36_external_thymoma_carcinoma_dino_biomedclip_unsup_sweep_20260522__unsup_domain_sweep_report.json","1324","2026-05-22T23:25:47"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__36_external_thymoma_carcinoma_dino_biomedclip_unsup_sweep_20260522__unsup_domain_sweep_summary.csv","93085","2026-05-22T23:25:46"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__37_external_thymoma_carcinoma_generalization_all_attempts_summary_20260522.csv","2541","2026-05-22T23:27:28"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__39_external_thymoma_carcinoma_plip_unsup_sweep_20260522__best_unsup_domain_metrics_by_subtype.csv","306","2026-05-22T23:42:35"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__39_external_thymoma_carcinoma_plip_unsup_sweep_20260522__unsup_domain_sweep_report.json","1339","2026-05-22T23:41:58"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__39_external_thymoma_carcinoma_plip_unsup_sweep_20260522__unsup_domain_sweep_summary.csv","92912","2026-05-22T23:41:57"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__40_external_thymoma_carcinoma_generalization_all_attempts_summary_20260522.csv","2874","2026-05-22T23:43:02"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__68_dinov3_locked_external_eval_20260523__dinov3_locked_external_subtype_summary.csv","10134","2026-05-23T22:20:29"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__68_dinov3_locked_external_eval_20260523__dinov3_locked_external_summary.csv","5000","2026-05-23T22:20:29"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__70_locked_536567_fullprob_external_eval_20260523__locked_536567_external_summary.csv","1820","2026-05-23T22:42:33"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_external_runs__71_locked67_dinov3_rescue_rule_external_20260523__external_locked67_dinov3_rescue_summary.csv","541","2026-05-23T22:55:17"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__03_hardcore_gross_calibrator__best_oof_metrics_by_group.csv","1803","2026-05-20T13:30:25"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__03_hardcore_gross_calibrator__hardcore_gross_calibrator_summary.csv","25389","2026-05-20T13:30:24"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__04_gross_auto_router__gross_auto_router_summary.csv","15073","2026-05-20T13:35:22"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__05_gross_image_source_stacking__gross_image_source_stacking_summary.csv","4654","2026-05-20T15:05:15"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__06_gross_boundary_training_summary_20260520__task7_gross_boundary_training_summary_20260520.csv","2012","2026-05-20T15:05:45"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__07_hardcore_detector_probe_20260520__hardcore_detector_summary.csv","2746","2026-05-20T16:47:48"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__08_review_router_analysis_20260520__selective_review_summary.csv","2906","2026-05-20T17:04:07"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__09_review_router_no_label_leak_20260520__selective_review_summary.csv","2920","2026-05-20T17:06:29"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__10_review_router_embedding_probe_20260520__selective_review_dense_summary_to85.csv","1367","2026-05-20T17:16:18"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__10_review_router_embedding_probe_20260520__selective_review_summary.csv","5294","2026-05-20T17:16:16"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__11_review_router_large_ensemble_20260520__selective_review_summary.csv","3140","2026-05-20T18:26:27"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__12_highrisk_review_policy_20260520__baseline_upper_metrics.csv","162","2026-05-20T18:40:38"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__12_highrisk_review_policy_20260520__human_review_policy_summary.csv","15303","2026-05-20T18:40:40"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__13_stage1_direct_pass_gate_20260520__baseline_upper_metrics.csv","170","2026-05-20T19:01:19"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__13_stage1_direct_pass_gate_20260520__stage1_class_specific_gate_summary.csv","11000","2026-05-20T19:02:02"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__13_stage1_direct_pass_gate_20260520__stage1_gate_nested_summary.csv","46903","2026-05-20T19:01:18"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__14_stage1_learned_gate_20260520__baseline_upper_metrics.csv","170","2026-05-20T21:02:16"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__14_stage1_learned_gate_20260520__stage1_learned_gate_summary.csv","15876","2026-05-20T21:02:16"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__15_stage2_auto_corrector_20260520__source_selector_summary.csv","4188","2026-05-20T20:36:25"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__15_stage2_auto_corrector_20260520__stage2_auto_corrector_summary.csv","55060","2026-05-20T20:44:37"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__16_stage2_selective_flipper_20260520__gross_rule_flipper_summary.csv","4331","2026-05-20T20:50:31"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__16_stage2_selective_flipper_20260520__stage2_selective_flipper_summary.csv","6864","2026-05-20T20:52:39"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__17_hardcore_split_auto_pipeline_20260520__existing_hardscore_split_summary.csv","15915","2026-05-20T21:16:01"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__17_hardcore_split_auto_pipeline_20260520__hardcore_split_auto_pipeline_summary.csv","28394","2026-05-20T21:38:56"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__18_selectivenet_gate_20260520__selectivenet_gate_summary.csv","1068","2026-05-20T21:36:25"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__27_score_split_corrector_20260520__score_split_corrector_summary.csv","66670","2026-05-20T22:48:50"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__28_score_split_corrector_refine_20260520__score_split_corrector_summary.csv","58998","2026-05-20T22:48:56"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__29_best_score_split_corrector_hybrid065_gb_flagtrain_20260520__oof_metrics_by_group.csv","837","2026-05-20T22:48:57"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__29_best_score_split_corrector_hybrid065_gb_flagtrain_20260520__overall_metrics.json","1338","2026-05-20T22:48:57"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__36_best_hgb_score_split_corrector_20260520__best_summary.csv","644","2026-05-21T00:04:40"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__36_best_hgb_score_split_corrector_20260520__overall_metrics.json","818","2026-05-21T00:04:40"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__38_best_hgb_refine_score_split_corrector_20260520__best_summary.csv","661","2026-05-21T00:48:37"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__38_best_hgb_refine_score_split_corrector_20260520__overall_metrics.json","835","2026-05-21T00:48:37"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__39_hgb_dual_tiebreak_prefer_low_20260520__best_summary.csv","492","2026-05-21T00:51:48"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__39_hgb_dual_tiebreak_prefer_low_20260520__overall_metrics.json","606","2026-05-21T00:51:48"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__41_best_candidate_stacking_balanced_20260520__best_summary.csv","243","2026-05-21T00:55:56"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__41_best_candidate_stacking_balanced_20260520__fold_metrics.csv","817","2026-05-21T00:55:56"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__41_best_candidate_stacking_balanced_20260520__overall_metrics.json","367","2026-05-21T00:55:56"
"03_local_result_summaries_flat\batch1_batch2_task567_20260514__task7_gross_feature_runs__43_best_candidate_stacking_no_tiebreak_20260520__best_summary.csv","244","2026-05-21T00:58:04"
