n,base_accuracy,base_balanced_accuracy,base_auc,stage1_accept_n,stage1_accept_rate,stage2_accept_n,stage2_accept_rate,reject_n,reject_rate,automated_n,automated_rate,rescued_n,hurt_n,rescued_fn_n,rescued_fp_n,hurt_fn_n,hurt_fp_n,stage1_n,stage1_accuracy,stage1_balanced_accuracy,stage1_f1,stage1_sensitivity_high,stage1_specificity_low,stage1_tn,stage1_fp,stage1_fn,stage1_tp,stage1_auc,stage2_n,stage2_accuracy,stage2_balanced_accuracy,stage2_f1,stage2_sensitivity_high,stage2_specificity_low,stage2_tn,stage2_fp,stage2_fn,stage2_tp,stage2_auc,automated_accuracy,automated_balanced_accuracy,automated_f1,automated_sensitivity_high,automated_specificity_low,automated_tn,automated_fp,automated_fn,automated_tp,automated_auc,system_if_reject_corrected_n,system_if_reject_corrected_accuracy,system_if_reject_corrected_balanced_accuracy,system_if_reject_corrected_f1,system_if_reject_corrected_sensitivity_high,system_if_reject_corrected_specificity_low,system_if_reject_corrected_tn,system_if_reject_corrected_fp,system_if_reject_corrected_fn,system_if_reject_corrected_tp,system_if_reject_corrected_auc,base_candidate,base_objective,target_accept_acc,gate,corrector,corrector_conf_min,include_quality,scope,fold_thresholds_json,external_base_threshold,external_base_selection_score
591,80.71%,79.30%,87.48%,356,60.24%,235,39.76%,0,0.00%,591,100.00%,47,19,18,29,6,13,356,90.17%,89.30%,0.8727272727272727,0.851063829787234,0.9348837209302325,201,14,21,120,0.9332013854527461,235,78.30%,75.98%,0.6871165644171779,0.6829268292682927,0.8366013071895425,128,25,26,56,0.7932408735852063,85.45%,84.16%,0.8036529680365296,0.7892376681614349,0.8940217391304348,329,39,47,176,0.8760357769545721,591,85.45%,84.16%,0.8036529680365296,0.7892376681614349,0.8940217391304348,329,39,47,176,0.8760357769545721,robust_prob,balanced_accuracy,0.9,base_conf,corr_logreg,0.0,True,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8124293785310734, ""threshold"": 0.6508422790462138, ""train_accept_n"": 301, ""train_accept_acc"": 0.9003322259136213}, {""fold_id"": 2, ""base_threshold"": 0.57, ""base_selection_score"": 0.7991107057348079, ""threshold"": 0.6522689901181483, ""train_accept_n"": 301, ""train_accept_acc"": 0.9003322259136213}, {""fold_id"": 3, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8168395849960095, ""threshold"": 0.6597392025456115, ""train_accept_n"": 292, ""train_accept_acc"": 0.9006849315068494}, {""fold_id"": 4, ""base_threshold"": 0.575, ""base_selection_score"": 0.8042127465511344, ""threshold"": 0.6574600983635296, ""train_accept_n"": 295, ""train_accept_acc"": 0.9016949152542373}, {""fold_id"": 5, ""base_threshold"": 0.4749999999999999, ""base_selection_score"": 0.7943248904970481, ""threshold"": 0.6920803983339737, ""train_accept_n"": 252, ""train_accept_acc"": 0.9007936507936508}]",,
591,78.00%,76.68%,86.00%,460,77.83%,131,22.17%,0,0.00%,591,100.00%,61,15,19,42,6,9,460,88.26%,85.94%,0.8291139240506329,0.7705882352941177,0.9482758620689655,275,15,39,131,0.9081135902636917,131,77.10%,77.14%,0.7321428571428571,0.7735849056603774,0.7692307692307693,60,18,12,41,0.8115626511852927,85.79%,84.08%,0.8037383177570093,0.7713004484304933,0.9103260869565217,335,33,51,172,0.8846510040943654,591,85.79%,84.08%,0.8037383177570093,0.7713004484304933,0.9103260869565217,335,33,51,172,0.8846510040943654,prob_mean_core,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.0,False,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.49499999999999994, ""base_selection_score"": 0.7949152542372881, ""threshold"": 0.4067659227976963, ""train_accept_n"": 370, ""train_accept_acc"": 0.9}, {""fold_id"": 2, ""base_threshold"": 0.49499999999999994, ""base_selection_score"": 0.7822179150990005, ""threshold"": 0.37953727325890535, ""train_accept_n"": 360, ""train_accept_acc"": 0.9}, {""fold_id"": 3, ""base_threshold"": 0.49499999999999994, ""base_selection_score"": 0.8017709877246988, ""threshold"": 0.3460804992305204, ""train_accept_n"": 383, ""train_accept_acc"": 0.9007832898172323}, {""fold_id"": 4, ""base_threshold"": 0.575, ""base_selection_score"": 0.7840516094706038, ""threshold"": 0.41380446571040125, ""train_accept_n"": 356, ""train_accept_acc"": 0.901685393258427}, {""fold_id"": 5, ""base_threshold"": 0.595, ""base_selection_score"": 0.7772233860217101, ""threshold"": 0.4448174992627413, ""train_accept_n"": 347, ""train_accept_acc"": 0.9020172910662824}]",,
591,78.00%,76.68%,86.00%,460,77.83%,131,22.17%,0,0.00%,591,100.00%,61,15,19,42,6,9,460,88.26%,85.94%,0.8291139240506329,0.7705882352941177,0.9482758620689655,275,15,39,131,0.9081135902636917,131,77.10%,77.14%,0.7321428571428571,0.7735849056603774,0.7692307692307693,60,18,12,41,0.8115626511852927,85.79%,84.08%,0.8037383177570093,0.7713004484304933,0.9103260869565217,335,33,51,172,0.8846510040943654,591,85.79%,84.08%,0.8037383177570093,0.7713004484304933,0.9103260869565217,335,33,51,172,0.8846510040943654,prob_mean_core,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.0,True,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.49499999999999994, ""base_selection_score"": 0.7949152542372881, ""threshold"": 0.4067659227976963, ""train_accept_n"": 370, ""train_accept_acc"": 0.9}, {""fold_id"": 2, ""base_threshold"": 0.49499999999999994, ""base_selection_score"": 0.7822179150990005, ""threshold"": 0.37953727325890535, ""train_accept_n"": 360, ""train_accept_acc"": 0.9}, {""fold_id"": 3, ""base_threshold"": 0.49499999999999994, ""base_selection_score"": 0.8017709877246988, ""threshold"": 0.34608049923051604, ""train_accept_n"": 383, ""train_accept_acc"": 0.9007832898172323}, {""fold_id"": 4, ""base_threshold"": 0.575, ""base_selection_score"": 0.7840516094706038, ""threshold"": 0.4138044657104113, ""train_accept_n"": 356, ""train_accept_acc"": 0.901685393258427}, {""fold_id"": 5, ""base_threshold"": 0.595, ""base_selection_score"": 0.7772233860217101, ""threshold"": 0.44481749926268627, ""train_accept_n"": 347, ""train_accept_acc"": 0.9020172910662824}]",,
591,80.71%,79.30%,87.48%,356,60.24%,235,39.76%,0,0.00%,591,100.00%,35,13,21,14,2,11,356,90.17%,89.30%,0.8727272727272727,0.851063829787234,0.9348837209302325,201,14,21,120,0.9332013854527461,235,75.74%,76.00%,0.6885245901639344,0.7682926829268293,0.7516339869281046,115,38,19,63,0.8098995695839311,84.43%,83.97%,0.7991266375545851,0.820627802690583,0.8586956521739131,316,52,40,183,0.8943385650224215,591,84.43%,83.97%,0.7991266375545851,0.820627802690583,0.8586956521739131,316,52,40,183,0.8943385650224215,robust_prob,balanced_accuracy,0.9,base_conf,corr_extra,0.0,False,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8124293785310734, ""threshold"": 0.6508422790462138, ""train_accept_n"": 301, ""train_accept_acc"": 0.9003322259136213}, {""fold_id"": 2, ""base_threshold"": 0.57, ""base_selection_score"": 0.7991107057348079, ""threshold"": 0.6522689901181483, ""train_accept_n"": 301, ""train_accept_acc"": 0.9003322259136213}, {""fold_id"": 3, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8168395849960095, ""threshold"": 0.6597392025456115, ""train_accept_n"": 292, ""train_accept_acc"": 0.9006849315068494}, {""fold_id"": 4, ""base_threshold"": 0.575, ""base_selection_score"": 0.8042127465511344, ""threshold"": 0.6574600983635296, ""train_accept_n"": 295, ""train_accept_acc"": 0.9016949152542373}, {""fold_id"": 5, ""base_threshold"": 0.4749999999999999, ""base_selection_score"": 0.7943248904970481, ""threshold"": 0.6920803983339737, ""train_accept_n"": 252, ""train_accept_acc"": 0.9007936507936508}]",,
591,86.97%,86.36%,91.62%,533,90.19%,58,9.81%,0,0.00%,591,100.00%,5,14,0,5,14,0,533,89.68%,88.33%,0.8501362397820164,0.8387096774193549,0.9279538904899135,322,25,30,156,0.9213457903380744,58,46.55%,46.78%,0.5230769230769231,0.4594594594594595,0.47619047619047616,10,11,20,17,0.5418275418275419,85.45%,83.90%,0.8009259259259259,0.7757847533632287,0.9021739130434783,332,36,50,173,0.9153526515890038,591,85.45%,83.90%,0.8009259259259259,0.7757847533632287,0.9021739130434783,332,36,50,173,0.9153526515890038,stack_gb_d2_multiview,balanced_accuracy,0.9,base_conf,corr_extra,0.0,True,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.30999999999999994, ""base_selection_score"": 0.8734463276836159, ""threshold"": 0.605444109562813, ""train_accept_n"": 443, ""train_accept_acc"": 0.9006772009029346}, {""fold_id"": 2, ""base_threshold"": 0.30999999999999994, ""base_selection_score"": 0.8740451487857712, ""threshold"": 0.6930920805503646, ""train_accept_n"": 427, ""train_accept_acc"": 0.9016393442622951}, {""fold_id"": 3, ""base_threshold"": 0.30999999999999994, ""base_selection_score"": 0.8835176528712043, ""threshold"": 0.5527429651587554, ""train_accept_n"": 445, ""train_accept_acc"": 0.9011235955056179}, {""fold_id"": 4, ""base_threshold"": 0.36999999999999994, ""base_selection_score"": 0.8629954775206172, ""threshold"": 0.7184021359115279, ""train_accept_n"": 422, ""train_accept_acc"": 0.9004739336492891}, {""fold_id"": 5, ""base_threshold"": 0.32999999999999996, ""base_selection_score"": 0.8603313654541992, ""threshold"": 0.7656622065180473, ""train_accept_n"": 386, ""train_accept_acc"": 0.9015544041450777}]",,
591,80.71%,79.30%,87.48%,356,60.24%,235,39.76%,0,0.00%,591,100.00%,33,12,20,13,1,11,356,90.17%,89.30%,0.8727272727272727,0.851063829787234,0.9348837209302325,201,14,21,120,0.9332013854527461,235,75.32%,75.67%,0.6847826086956522,0.7682926829268293,0.7450980392156863,114,39,19,63,0.812051649928264,84.26%,83.83%,0.7973856209150327,0.820627802690583,0.8559782608695652,315,53,40,183,0.8946553909144084,591,84.26%,83.83%,0.7973856209150327,0.820627802690583,0.8559782608695652,315,53,40,183,0.8946553909144084,robust_prob,balanced_accuracy,0.9,base_conf,corr_extra,0.0,True,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8124293785310734, ""threshold"": 0.6508422790462138, ""train_accept_n"": 301, ""train_accept_acc"": 0.9003322259136213}, {""fold_id"": 2, ""base_threshold"": 0.57, ""base_selection_score"": 0.7991107057348079, ""threshold"": 0.6522689901181483, ""train_accept_n"": 301, ""train_accept_acc"": 0.9003322259136213}, {""fold_id"": 3, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8168395849960095, ""threshold"": 0.6597392025456115, ""train_accept_n"": 292, ""train_accept_acc"": 0.9006849315068494}, {""fold_id"": 4, ""base_threshold"": 0.575, ""base_selection_score"": 0.8042127465511344, ""threshold"": 0.6574600983635296, ""train_accept_n"": 295, ""train_accept_acc"": 0.9016949152542373}, {""fold_id"": 5, ""base_threshold"": 0.4749999999999999, ""base_selection_score"": 0.7943248904970481, ""threshold"": 0.6920803983339737, ""train_accept_n"": 252, ""train_accept_acc"": 0.9007936507936508}]",,
591,80.71%,79.30%,87.48%,487,82.40%,104,17.60%,0,0.00%,591,100.00%,48,20,16,32,10,10,487,88.71%,86.40%,0.8338368580060423,0.7796610169491526,0.9483870967741935,294,16,39,138,0.9047202478585749,104,70.19%,70.13%,0.6736842105263158,0.6956521739130435,0.7068965517241379,41,17,14,32,0.7526236881559221,85.45%,83.63%,0.7981220657276995,0.7623318385650224,0.9103260869565217,335,33,53,170,0.888062975238838,591,85.45%,83.63%,0.7981220657276995,0.7623318385650224,0.9103260869565217,335,33,53,170,0.888062975238838,robust_prob,balanced_accuracy,0.9,gate_logreg,corr_extra,0.0,False,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8124293785310734, ""threshold"": 0.29998577189224074, ""train_accept_n"": 405, ""train_accept_acc"": 0.9012345679012346}, {""fold_id"": 2, ""base_threshold"": 0.57, ""base_selection_score"": 0.7991107057348079, ""threshold"": 0.2774462838725069, ""train_accept_n"": 400, ""train_accept_acc"": 0.9}, {""fold_id"": 3, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8168395849960095, ""threshold"": 0.29844571275242043, ""train_accept_n"": 403, ""train_accept_acc"": 0.9007444168734491}, {""fold_id"": 4, ""base_threshold"": 0.575, ""base_selection_score"": 0.8042127465511344, ""threshold"": 0.3983563192638252, ""train_accept_n"": 382, ""train_accept_acc"": 0.900523560209424}, {""fold_id"": 5, ""base_threshold"": 0.4749999999999999, ""base_selection_score"": 0.7943248904970481, ""threshold"": 0.3757659195256887, ""train_accept_n"": 382, ""train_accept_acc"": 0.900523560209424}]",,
591,78.00%,76.68%,86.00%,311,52.62%,280,47.38%,0,0.00%,591,100.00%,46,11,24,22,1,10,311,89.39%,88.53%,0.8558951965065502,0.8521739130434782,0.9183673469387755,180,16,17,98,0.9272848269742681,280,77.86%,77.84%,0.7304347826086957,0.7777777777777778,0.7790697674418605,134,38,24,84,0.8374246339362619,83.93%,83.47%,0.7930283224400871,0.8161434977578476,0.8532608695652174,314,54,41,182,0.8935221290699942,591,83.93%,83.47%,0.7930283224400871,0.8161434977578476,0.8532608695652174,314,54,41,182,0.8935221290699942,prob_mean_core,balanced_accuracy,0.9,base_conf,corr_extra,0.0,True,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.49499999999999994, ""base_selection_score"": 0.7949152542372881, ""threshold"": 0.6839257244181921, ""train_accept_n"": 255, ""train_accept_acc"": 0.9019607843137255}, {""fold_id"": 2, ""base_threshold"": 0.49499999999999994, ""base_selection_score"": 0.7822179150990005, ""threshold"": 0.6808556049770222, ""train_accept_n"": 256, ""train_accept_acc"": 0.90234375}, {""fold_id"": 3, ""base_threshold"": 0.49499999999999994, ""base_selection_score"": 0.8017709877246988, ""threshold"": 0.6879373118023747, ""train_accept_n"": 252, ""train_accept_acc"": 0.9007936507936508}, {""fold_id"": 4, ""base_threshold"": 0.575, ""base_selection_score"": 0.7840516094706038, ""threshold"": 0.6879373118023747, ""train_accept_n"": 251, ""train_accept_acc"": 0.900398406374502}, {""fold_id"": 5, ""base_threshold"": 0.595, ""base_selection_score"": 0.7772233860217101, ""threshold"": 0.7139053973344363, ""train_accept_n"": 226, ""train_accept_acc"": 0.9026548672566371}]",,
591,80.71%,79.30%,87.48%,487,82.40%,104,17.60%,0,0.00%,591,100.00%,47,20,16,31,11,9,487,88.71%,86.40%,0.8338368580060423,0.7796610169491526,0.9483870967741935,294,16,39,138,0.9047202478585749,104,69.23%,69.04%,0.6595744680851063,0.6739130434782609,0.7068965517241379,41,17,15,31,0.7529985007496252,85.28%,83.41%,0.7952941176470588,0.757847533632287,0.9103260869565217,335,33,54,169,0.8879167479040749,591,85.28%,83.41%,0.7952941176470588,0.757847533632287,0.9103260869565217,335,33,54,169,0.8879167479040749,robust_prob,balanced_accuracy,0.9,gate_logreg,corr_extra,0.0,True,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8124293785310734, ""threshold"": 0.29998577189223835, ""train_accept_n"": 405, ""train_accept_acc"": 0.9012345679012346}, {""fold_id"": 2, ""base_threshold"": 0.57, ""base_selection_score"": 0.7991107057348079, ""threshold"": 0.27744628387250725, ""train_accept_n"": 400, ""train_accept_acc"": 0.9}, {""fold_id"": 3, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8168395849960095, ""threshold"": 0.2984457127524415, ""train_accept_n"": 403, ""train_accept_acc"": 0.9007444168734491}, {""fold_id"": 4, ""base_threshold"": 0.575, ""base_selection_score"": 0.8042127465511344, ""threshold"": 0.39835631926381976, ""train_accept_n"": 382, ""train_accept_acc"": 0.900523560209424}, {""fold_id"": 5, ""base_threshold"": 0.4749999999999999, ""base_selection_score"": 0.7943248904970481, ""threshold"": 0.3757659195256378, ""train_accept_n"": 382, ""train_accept_acc"": 0.900523560209424}]",,
591,80.71%,79.30%,87.48%,487,82.40%,104,17.60%,0,0.00%,591,100.00%,45,21,16,29,9,12,487,88.71%,86.40%,0.8338368580060423,0.7796610169491526,0.9483870967741935,294,16,39,138,0.9047202478585749,104,66.35%,66.90%,0.6534653465346535,0.717391304347826,0.6206896551724138,36,22,13,33,0.7338830584707646,84.77%,83.18%,0.7916666666666666,0.7668161434977578,0.8967391304347826,330,38,52,171,0.8768034704620783,591,84.77%,83.18%,0.7916666666666666,0.7668161434977578,0.8967391304347826,330,38,52,171,0.8768034704620783,robust_prob,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.0,False,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8124293785310734, ""threshold"": 0.29998577189224074, ""train_accept_n"": 405, ""train_accept_acc"": 0.9012345679012346}, {""fold_id"": 2, ""base_threshold"": 0.57, ""base_selection_score"": 0.7991107057348079, ""threshold"": 0.2774462838725069, ""train_accept_n"": 400, ""train_accept_acc"": 0.9}, {""fold_id"": 3, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8168395849960095, ""threshold"": 0.29844571275242043, ""train_accept_n"": 403, ""train_accept_acc"": 0.9007444168734491}, {""fold_id"": 4, ""base_threshold"": 0.575, ""base_selection_score"": 0.8042127465511344, ""threshold"": 0.3983563192638252, ""train_accept_n"": 382, ""train_accept_acc"": 0.900523560209424}, {""fold_id"": 5, ""base_threshold"": 0.4749999999999999, ""base_selection_score"": 0.7943248904970481, ""threshold"": 0.3757659195256887, ""train_accept_n"": 382, ""train_accept_acc"": 0.900523560209424}]",,
591,80.71%,79.30%,87.48%,487,82.40%,104,17.60%,0,0.00%,591,100.00%,45,21,16,29,9,12,487,88.71%,86.40%,0.8338368580060423,0.7796610169491526,0.9483870967741935,294,16,39,138,0.9047202478585749,104,66.35%,66.90%,0.6534653465346535,0.717391304347826,0.6206896551724138,36,22,13,33,0.7338830584707646,84.77%,83.18%,0.7916666666666666,0.7668161434977578,0.8967391304347826,330,38,52,171,0.8768034704620783,591,84.77%,83.18%,0.7916666666666666,0.7668161434977578,0.8967391304347826,330,38,52,171,0.8768034704620783,robust_prob,balanced_accuracy,0.9,gate_logreg,corr_logreg,0.0,True,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8124293785310734, ""threshold"": 0.29998577189223835, ""train_accept_n"": 405, ""train_accept_acc"": 0.9012345679012346}, {""fold_id"": 2, ""base_threshold"": 0.57, ""base_selection_score"": 0.7991107057348079, ""threshold"": 0.27744628387250725, ""train_accept_n"": 400, ""train_accept_acc"": 0.9}, {""fold_id"": 3, ""base_threshold"": 0.5549999999999999, ""base_selection_score"": 0.8168395849960095, ""threshold"": 0.2984457127524415, ""train_accept_n"": 403, ""train_accept_acc"": 0.9007444168734491}, {""fold_id"": 4, ""base_threshold"": 0.575, ""base_selection_score"": 0.8042127465511344, ""threshold"": 0.39835631926381976, ""train_accept_n"": 382, ""train_accept_acc"": 0.900523560209424}, {""fold_id"": 5, ""base_threshold"": 0.4749999999999999, ""base_selection_score"": 0.7943248904970481, ""threshold"": 0.3757659195256378, ""train_accept_n"": 382, ""train_accept_acc"": 0.900523560209424}]",,
591,78.00%,76.68%,86.00%,311,52.62%,280,47.38%,0,0.00%,591,100.00%,44,11,22,22,1,10,311,89.39%,88.53%,0.8558951965065502,0.8521739130434782,0.9183673469387755,180,16,17,98,0.9272848269742681,280,77.14%,76.92%,0.7192982456140351,0.7592592592592593,0.7790697674418605,134,38,26,82,0.8331180017226529,83.59%,83.02%,0.787746170678337,0.8071748878923767,0.8532608695652174,314,54,43,180,0.8921938974458958,591,83.59%,83.02%,0.787746170678337,0.8071748878923767,0.8532608695652174,314,54,43,180,0.8921938974458958,prob_mean_core,balanced_accuracy,0.9,base_conf,corr_extra,0.0,False,internal_nested_old_third,"[{""fold_id"": 1, ""base_threshold"": 0.49499999999999994, ""base_selection_score"": 0.7949152542372881, ""threshold"": 0.6839257244181921, ""train_accept_n"": 255, ""train_accept_acc"": 0.9019607843137255}, {""fold_id"": 2, ""base_threshold"": 0.49499999999999994, ""base_selection_score"": 0.7822179150990005, ""threshold"": 0.6808556049770222, ""train_accept_n"": 256, ""train_accept_acc"": 0.90234375}, {""fold_id"": 3, ""base_threshold"": 0.49499999999999994, ""base_selection_score"": 0.8017709877246988, ""threshold"": 0.6879373118023747, ""train_accept_n"": 252, ""train_accept_acc"": 0.9007936507936508}, {""fold_id"": 4, ""base_threshold"": 0.575, ""base_selection_score"": 0.7840516094706038, ""threshold"": 0.6879373118023747, ""train_accept_n"": 251, ""train_accept_acc"": 0.900398406374502}, {""fold_id"": 5, ""base_threshold"": 0.595, ""base_selection_score"": 0.7772233860217101, ""threshold"": 0.7139053973344363, ""train_accept_n"": 226, ""train_accept_acc"": 0.9026548672566371}]",,
